,categories,seedwords,words,rseeds
127,gain,['amount'],"['state', 'plenty', 'worth', 'limited', 'effects', 'whole_lot', 'accumulated', 'ton', 'majority', 'vast_amount', 'amounts', 'good_amount', 'right_amount', 'limited_amount', 'little_amount', 'enormous_amount', 'growth', 'plethora', 'experience', 'gain', 'exposure', 'fair_amount', 'variety', 'primarily', 'large_amount', 'bulk', 'massive_amount', 'drunkenness', 'considerable_amount', 'addition', 'multitude', 'quantity', 'massive_amounts', 'amount', 'great_deal', 'lot', 'great_amount', 'excessive_amount', 'display', 'largely', 'prices', 'same_amount', 'appeal', 'result', 'small_amounts', 'quality', 'magnitude', 'capacity', 'abundance', 'extent', 'supply', 'huge_amount', 'factors', 'certain_amount', 'good_deal', 'substantial_amount', 'portion', 'small_amount', 'consumption', 'all', 'more_than_half', 'lack', 'most', 'population', 'income', 'tremendous_amount', 'measure', 'hundreds', 'which', 'good_portion', 'ridiculous_amount', 'significant_amount', 'good_bit', 'decent_amount', 'percentage', 'value', 'fact', 'large_amounts', 'necessity']",[34]
128,sound,['thumping'],"['ragged_breathing', 'heartbeat', 'thump', 'reverberated', 'pounding_heart', 'screeching', 'drummed', 'roaring', 'pattering', 'racing', 'throbbed', 'accelerating', 'clacking', 'heavy_breathing', 'heaving', 'thuds', 'pulse', 'thumps', 'pound', 'thundered', 'pounded', 'banging', 'clicking', 'stomping', 'steady_beat', 'ribcage', 'rattling', 'heart_pound', 'creaking', 'breathing', 'thrumming', 'own_breathing', 'scratching', 'accelerate', 'quickened', 'heartbeats', 'palpitating', 'scrapping', 'throbs', 'hammered', 'squeaking', 'thud', 'aching', 'heart_beat', 'humming', 'straining', 'pounding', 'beat', 'patter', 'tapping', 'reverberating', 'bouncing', 'drumming', 'thudded', 'resonating', 'erratically', 'throbbing', 'pulsated', 'pounds', 'clattering', 'pulsed', 'hammering', 'beating', 'own_heartbeat', 'thundering', 'thumping', 'clanking', 'rattle', 'echoing', 'scraping', 'beated', 'pumping', 'pulses', 'quicken', 'rapid_pace', 'thumped', 'throb', 'vibrations', 'hammer', 'sound', 'thudding', 'rumbling', 'pulsing', 'accelerated', 'vibrating', 'quickening', 'steady_rhythm', 'thrummed', 'pulsating']",[119]
129,injury,['bone'],"['organs', 'skull', 'skin', 'ribs', 'sharp_metal', 'metal', 'rib_cage', 'internal_organs', 'splinters', 'claw', 'organ', 'shrapnel', 'artery', 'gaping_hole', 'claws', 'rock', 'marrow', 'painfully', 'bones', 'intestines', 'shell', 'skeleton', 'vein', 'rod', 'ribcage', 'sharp_edge', 'leaf', 'insides', 'single_bone', 'several_places', 'tendon', 'surface', 'nail', 'muscle', 'limbs', 'stone', 'body', 'spinal_cord', 'talons', 'cleanly', 'innards', 'injury', 'lower_jaw', 'shards', 'large_chunk', 'rib', 'flesh', 'jagged_edges', 'whip', 'wood', 'chest_cavity', 'bone', 'ligaments', 'splinter', 'calf', 'joints', 'slash', 'thorn', 'appendages', 'core', 'sinew', 'chunks', 'scales', 'eye_socket', 'blade', 'jugular', 'chunk', 'lower_leg', 'tendons', 'sharp_edges', 'leg', 'shard', 'deep_wound', 'vertebrae', 'limb', 'sharp_claws', 'entire_body']",[26]
130,sailing,['saltwater'],"['body_odor', 'saltwater', 'seawater', 'coconut', 'icy_cold', 'fresh_scent', 'rain_water', 'old_blood', 'morning_dew', 'liquid', 'gunk', 'soapy', 'sewage', 'chlorine', 'salty', 'pine_needles', 'cigarette_smoke', 'musk', 'slime', 'dirty_water', 'freshness', 'salt', 'pungent', 'fumes', 'salty_air', 'lake_water', 'sea_salt', 'salt_water', 'odour', 'wet_dog', 'mucus', 'fragrance', 'muddy_water', 'disgusting_smell', 'burning_flesh', 'vinegar', 'citrus', 'faint_smell', 'smelling', 'stink', 'sawdust', 'rainwater', 'manure', 'ocean_breeze', 'humid_air', 'rotting_flesh', 'odor', 'fresh_snow', 'horrible_stench', 'mildew', 'rotten_eggs', 'rotten_flesh', 'icy_water', 'little_droplets', 'toilet_water', 'sulfur', 'sea_water', 'burnt_flesh', 'cheap_perfume', 'cold_liquid', 'thick_liquid', 'horrible_smell', 'urine', 'rotten_food', 'pool_water', 'foam', 'fresh_blood', 'salty_water', 'dew', 'acid', 'metallic_smell', 'acidic', 'gasoline', 'sludge', 'ocean_water', 'foul_stench', 'sailing']",[70]
131,rage,['vicious'],"['menacing', 'cruel', 'tame', 'venomous', 'spiteful', 'poisonous', 'provoked', 'dangerous', 'formidable', 'grotesque', 'bloodthirsty', 'insufferable', 'evil', 'hostile', 'controlling', 'aggressive', 'merciless', 'murderous', 'manipulative', 'haughty', 'hateful', 'wretched', 'vengeful', 'uncaring', 'frightening', 'sinister', 'lethal', 'defiant', 'harmless', 'primitive', 'rage', 'repulsive', 'savage', 'devious', 'barbaric', 'fierce', 'fearful', 'wounded', 'territorial', 'inhumane', 'feral', 'crazed', 'unforgiving', 'volatile', 'puny', 'callous', 'threatening', 'demeaning', 'passive', 'deadly', 'docile', 'unpredictable', 'terrifyingly', 'possessive', 'animalistic', 'overbearing', 'daring', 'fearless', 'meek', 'heartless', 'arrogant', 'startling', 'rabid', 'inhuman', 'predatory', 'wicked', 'untrustworthy', 'demonic', 'resilient', 'sadistic', 'courageous', 'harmful', 'dominant', 'temperamental', 'ferocious', 'humane', 'powerful', 'vicious', 'twisted', 'infuriating', 'rebellious', 'gruesome', 'destructive', 'unnatural', 'impulsive', 'despicable', 'malicious', 'fearsome', 'unfriendly', 'violent', 'brutal', 'ruthless', 'cynical', 'malevolent', 'prideful', 'vindictive', 'demented', 'sickening', 'terrifying', 'cunning', 'demanding', 'primal', 'monstrous', 'psychotic', 'crude']",[94]
132,science,['radiation'],"['toxins', 'organs', 'regenerate', 'fatal', 'digestive_system', 'infections', 'effects', 'internal_organs', 'nervous_system', 'diseases', 'negative_energy', 'magical_energy', 'substance', 'reactor', 'reducing', 'disease', 'physical_body', 'organism', 'pollution', 'riots', 'corruption', 'infecting', 'earthquakes', 'bone_marrow', 'undergoing', 'eradicated', 'life_force', 'fluid', 'growth', 'blindness', 'exposure', 'enough_blood', 'malnutrition', 'magick', 'science', 'systems', 'chemicals', 'tumor', 'infection', 'virus', 'internal', 'blood_cells', 'side_effects', 'cancer_cells', 'radiation', 'administered', 'side_effect', 'causes', 'blood_stream', 'demon_blood', 'human_body', 'poisons', 'nutrients', 'contaminated', 'decay', 'parasites', 'chemical', 'serum', 'mental_state', 'paralysis', 'infect', 'parasite', 'toxin', 'substances', 'regeneration', 'counteract', 'bloodstream', 'infected', 'vessels', 'vessel', 'scientists', 'symptoms', 'bacteria', 'tornadoes', 'viruses', 'illness', 'healing', 'withdrawal', 'mutation', 'vampirism', 'fuel', 'illnesses', 'vaccine', 'poison', 'trauma', 'immune_system', 'dark_magic', 'epidemic', 'system', 'plague', 'essence', 'vampire_blood', 'antidote']",[81]
133,work,['secretary'],"['caretaker', 'visitor', 'mr_styles', 'realtor', 'social_worker', 'school_principal', 'front_desk', 'science_teacher', 'mr_johnson', 'principal', 'front_desk_lady', 'counselor', 'colleague', 'vice_principal', 'mrs_anderson', 'mrs_smith', 'late_slip', 'conference_room', 'personal_assistant', 'smith', 'adviser', 'mr_white', 'attendance', 'councilor', 'mr_williams', 'front_office', 'worker', 'private_office', 'customer', 'head_mistress', 'u2019s_office', 'mrs_williams', 'chairman', 'administrator', 'mr_smith', 'receptionist', 'mr_lee', 'jones', 'intern', 'employer', 'secretaries', 'lady', 'math_teacher', 'employee', 'mrs_jones', 'mrs_johnson', 'anderson', 'detective', 'mr_collins', 'principalu2019s_office', 'counsellor', 'housekeeper', 'english_teacher', 'guidance_counselor', 'kind_lady', 'manager', 'mr_anderson', 'reception_desk', 'secretary', 'employees', 'professor', 'office', 'chemistry_teacher', 'work', 'clerk', 'garcia', 'homeroom_teacher', 'librarian', 'office_lady', 'client', 'costumer', 'coworker', 'lawyer', 'tutor', 'mr_carter', 'supervisor', 'headmaster', 'nice_lady', 'principals', 'reception', 'paperwork', 'main_desk', 'art_teacher', 'teacher', 'nurse', 'history_teacher', 'headmistress', 'ms_smith', 'williams', 'stewart', 'mr_jones', 'assistant', 'mr_mason', 'principle', 'mr_brown', 'boss', 'inspector', 'landlady', 'main_office', 'head_teacher', 'mr_cowell']",[26]
134,appearance,['elegant'],"['immaculate', 'marvelous', 'striking', 'contrast', 'masculine', 'elegant', 'rounded', 'modest', 'airy', 'elegance', 'strikingly', 'glamorous', 'lithe', 'youthful', 'alluring', 'enchanting', 'groomed', 'intricate', 'exquisite', 'organized', 'extravagant', 'pristine', 'colourful', 'furnished', 'dainty', 'immaculately', 'flawless', 'decor', 'uniquely', 'voluptuous', 'beautifully', 'antique', 'modern', 'medieval', 'fashionable', 'ornate', 'gaudy', 'fitting', 'exotic', 'classy', 'du00e9cor', 'breathtaking', 'shabby', 'shiny', 'bland', 'graceful', 'luxurious', 'symmetrical', 'quaint', 'victorian', 'posh', 'delicate', 'vintage', 'feminine', 'stunningly', 'homey', 'stylish', 'majestic', 'exquisitely', 'drab', 'colorful', 'elaborate', 'lively', 'amazingly', 'appearance', 'outstanding', 'effortless', 'rugged', 'sophisticated', 'conservative', 'exterior', 'lavish', 'radiant', 'tailored', 'decorative', 'wonderfully', 'remarkably', 'dazzling', 'dignified', 'homely', 'slender', 'sleek', 'magnificent', 'tasteful', 'vibrant', 'regal', 'decorated', 'breathtakingly', 'neat', 'refined', 'impeccably', 'rustic', 'elegantly', 'polished', 'stunning']",[25]
135,valuable,['inheritance'],"['guardianship', 'good_fortune', 'wages', 'independence', 'debts', 'compensation', 'acquire', 'obligation', 'occupation', 'partnership', 'attorney', 'retirement', 'profits', 'debt', 'charity', 'taxes', 'bloodline', 'province', 'family_name', 'pledged', 'trust_fund', 'goodwill', 'heirs', 'slavery', 'poverty', 'bankrupt', 'inherit', 'payment', 'income', 'allowance', 'dowry', 'fortunes', 'donor', 'wealth', 'riches', 'fortune', 'birthright', 'testator', 'legacy', 'inheritance', 'obligations', 'employed', 'mortgage', 'revoked', 'discretion', 'trade', 'institution', 'debtor', 'buyer', 'deposit', 'privileges', 'valuable', 'employment', 'corporation', 'creditor', 'commission', 'profit', 'affairs', 'senate', 'currency', 'payments', 'services', 'claims', 'finances', 'heir', 'funded', 'investment', 'properties', 'expressly', 'entrusted', 'spouse', 'ownership', 'exile', 'donation', 'funds', 'bank_account']",[62]
136,warmth,['sauna'],"['air_conditioner', 'humid', 'showers', 'hot_tub', 'summer_heat', 'jets', 'indoor_pool', 'swimming_pool', 'stuffy', 'warmth', 'huge_pool', 'perfect_temperature', 'sauna', 'heaters', 'air_conditioning', 'jacuzzi', 'chlorine', 'hot_sun', 'room_temperature']",[56]
137,youth,['delinquent'],"['trouble_maker', 'seventeen_year_old', 'manwhore', 'pushover', 'badass', 'pessimist', 'stereotype', 'feminist', 'socialite', 'homosexual', 'snobbish', 'sadist', 'rich_girl', 'bad_kid', 'rebel', 'criminal', 'nau00efve', 'playboy', 'uneducated', 'slacker', 'goodytwoshoes', 'youth', 'wannabe', 'sociopath', 'spoilt_brat', 'troublemaker', 'spoiled_brat', 'delinquent', 'misfit', 'low_life', 'big_shot', 'juvenile', 'prude', 'bookworm', 'rich_kid', 'womanizer', 'narcissistic', 'snob', 'egotistical', 'disobedient', 'reject', 'snooty']",[5]
138,sadness,['regret'],"['stupid_mistake', 'doubt', 'remember', 'swear', 'forgive', 'ruin', 'understand', 'promise', 'regretting', 'hate', 'forget', 'happen', 'deserve', 'hurt', 'guilty', 'huge_mistake', 'because', 'wrong_choice', 'apologize', 'end', 'biggest_mistake', 'big_mistake', 'worry', 'rethink', 'stupid_decision', 'second_thoughts', 'right_thing', 'accept', 'screw', 'regrets', 'regret', 'upset', 'right_decision', 'regretted', 'wrong_decision', 'trust', 'sadness', 'mistake', 'care']",[47]
139,fun,['bowling'],"['skate_park', 'water_park', 'mini_golf', 'camping', 'clubbing', 'cinema', 'beach_party', 'friday_night', 'cookout', 'truth_or_dare', 'pool_party', 'surfing', 'amusement_park', 'theaters', 'hockey_game', 'party', 'big_game', 'bowling', 'basketball_game', 'movie_day', 'cinemas', 'roller_skating', 'house_party', 'barbecue', 'movie_marathon', 'carnival', 'golfing', 'fancy_dinner', 'volleyball_game', 'hangout', 'arcade', 'sightseeing', 'skating', 'movie_night', 'soccer_game', 'baseball_game', 'ice_skating', 'band_practice', 'little_party', 'footy', 'paintball', 'swimming', 'football_game', 'few_games', 'gig', 'laser_tag', 'this_saturday', 'fun', 'volley_ball']",[8]
140,emotional,['argument'],"['conversation', 'debate', 'explanation', 'issue', 'incident', 'idea', 'awkward_moment', 'arguement', 'confrontation', 'encounter', 'quarrel', 'discussion', 'screaming_match', 'small_argument', 'fight', 'emotional', 'brawl', 'huge_argument', 'arguments', 'feud', 'interesting_conversation', 'little_fight', 'awkward_conversation', 'argued', 'relationship', 'banter', 'little_argument', 'situation', 'little_conversation', 'excuse', 'arguing', 'interrogation', 'altercation', 'argument', 'dispute', 'affair', 'heated_argument', 'argue', 'bickering', 'internal_battle', 'big_argument', 'shenanigans']",[80]
141,joy,['joyous'],"['carefree', 'daunting', 'infectious', 'cheerfulness', 'cheerful', 'unforgettable', 'heartwarming', 'frightening', 'dreadful', 'joy', 'joyful', 'wondrous', 'serene', 'heartfelt', 'unearthly', 'welcoming', 'astonishing', 'jubilant', 'lighthearted', 'glorious', 'profound', 'elated', 'nostalgic', 'cheery', 'joyous', 'fleeting', 'upbeat', 'alarming', 'euphoric', 'exuberant', 'terrifying', 'blissful', 'chirpy', 'enchanting', 'pleasant', 'lively', 'endearing', 'subdued', 'melancholy', 'jovial', 'astounding', 'uplifting', 'unsettling', 'thrilling', 'gleeful', 'laughable', 'forlorn', 'pleasing', 'exhilarating', 'positively']",[30]
142,affection,['intimate'],"['dependent', 'surreal', 'chaste', 'touchy', 'affection', 'fantasized', 'subtle', 'unsettled', 'connected', 'sentimental', 'romantically', 'affectionate', 'desirable', 'meaningful', 'foreign', 'disturbing', 'odd', 'cautious', 'sexual', 'bizarre', 'responsive', 'straightforward', 'sensitive', 'aggressive', 'pleasurable', 'distracting', 'awkward', 'shocking', 'tender', 'insistent', 'intrusive', 'enticing', 'strange', 'frightening', 'inadequate', 'erotic', 'comfortable', 'significant', 'experienced', 'receptive', 'platonic', 'intense', 'submissive', 'sensual', 'infatuated', 'troubling', 'thrilling', 'unsettling', 'disconcerting', 'passionate', 'aroused', 'intimacy', 'possessive', 'vulnerable', 'secretive', 'unpleasant', 'affected', 'comforting', 'uncomfortable', 'profound', 'alarming', 'dominant', 'involved', 'forceful', 'intimate', 'attached', 'enjoyable', 'touching', 'unnerving', 'romantic', 'arousing', 'enamored', 'attraction', 'satisfying', 'spontaneous', 'needy', 'attentive', 'addictive', 'appealing', 'intimately', 'attracted', 'heated', 'repulsed', 'pleasant', 'demanding', 'intriguing', 'apprehensive', 'pleasing']",[43]
143,traveling,['disembark'],"['meeting_point', 'warships', 'tram', 'city_hall', 'port', 'city_gates', 'pilot', 'convoy', 'the_justice_building', 'main_gate', 'heathrow', 'small_plane', 'disembark', 'spacecraft', 'canterlot', 'northeast', 'hogwarts_express', 'traveling', 'shuttle', 'final_destination', 'ferry', 'checkpoint', 'attendants', 'capital_city', 'palace', 'last_leg', 'large_ship', 'whiterun', 'transport', 'onboard', 'chariots', 'outpost', 'converge', 'arena', 'depart', 'justice_building', 'arrivals', 'the_training_center', 'squadron', 'conductor', 'pilots', 'enterprise', 'urucircrsquobaen', 'docked', 'piloted', 'flagship', 'takeoff', 'dock', 'hangar', 'passengers', 'aboard', 'disembarked', 'aircraft', 'carriages', 'evacuation', 'escorts', 'embassy', 'gates', 'cathedral', 'first_destination', 'airlock', 'depot', 'next_destination', 'cargo_hold', 'main_gates', 'docking', 'tower', 'departing']",[48]
144,fashion,['tailor'],"['badges', 'wedding_dress', 'suitable', 'new_suit', 'jewelry', 'boutique', 'wedding_gown', 'gowns', 'decoration', 'gardener', 'detailing', 'identification', 'few_items', 'footman', 'dress_robes', 'silks', 'befitting', 'garb', 'seamstress', 'uniform', 'finery', 'duchess', 'wedding_dresses', 'attire', 'procured', 'alterations', 'maid', 'footwear', 'barber', 'blacksmith', 'linen', 'modeled', 'tailors', 'collector', 'attired', 'grooms', 'outfitted', 'customary', 'fitting', 'employer', 'custom', 'appropriately', 'courtesy', 'merchant', 'catalogue', 'housekeeper', 'formal_attire', 'finest', 'purchase', 'accessory', 'donning', 'costume', 'governess', 'duke', 'apparel', 'lodging', 'designed', 'dry_cleaners', 'insignia', 'design', 'designer', 'clothing', 'tailor', 'lodgings', 'caterer', 'measurements', 'embroidery', 'fashion', 'florist', 'loaned', 'fittings', 'designers', 'brooch', 'tunics', 'tailored', 'meticulously', 'auction', 'jeweler', 'purchased', 'inspection', 'donned', 'scrubs', 'gladiator', 'gown', 'assisting', 'farmer']",[7]
145,ugliness,['scum'],"['saint', 'slaughter', 'cowards', 'mutt', 'bastard', 'wench', 'mongrel', 'disgrace', 'own_kind', 'queer', 'swine', 'heartless', 'vermin', 'peasant', 'human_being', 'rotten', 'lowlife', 'sorry_excuse', 'commoner', 'mistreated', 'murderers', 'poor_people', 'savage', 'tyrant', 'criminal', 'defiled', 'beggar', 'ungrateful', 'bloodsucker', 'filthy', 'abomination', 'innocents', 'weaklings', 'innocent_people', 'scumbag', 'weakling', 'spawn', 'traitors', 'ugliness', 'diseased', 'rot', 'vile', 'enslaved', 'unspeakable_things', 'scum', 'scoundrel', 'bastards', 'hypocrites', 'worthless_piece', 'pests', 'slave', 'pathetic_excuse', 'traitor', 'unworthy', 'wretch', 'sinner', 'worthless', 'filth', 'pest', 'disgraceful']",[45]
146,lust,['tenderness'],"['intimacy', 'reveled', 'revulsion', 'nearness', 'empathy', 'adoration', 'firmness', 'uncertainty', 'deep_sadness', 'smugness', 'bliss', 'thoughtfulness', 'sweetness', 'caress', 'insecurity', 'aggression', 'fervor', 'weariness', 'arousal', 'wariness', 'so_much_emotion', 'evoked', 'reverence', 'lust', 'bitterness', 'longing', 'lightness', 'protectiveness', 'gentleness', 'hopelessness', 'fondness', 'fullness', 'ferocity', 'euphoria', 'fierceness', 'malice', 'calmness', 'gratefulness', 'resentment', 'vulnerability', 'wildness', 'softness', 'loathing', 'conveyed', 'sincerity', 'entire_being', 'roughness', 'selfloathing', 'compassion', 'such_love', 'admiration', 'contentment', 'anguish', 'apprehension', 'pure_love', 'desire', 'yearning', 'devotion', 'passion', 'raw_emotion', 'so_much_love', 'intensity', 'contempt', 'melancholy', 'elation', 'helplessness', 'tenderness', 'possessiveness', 'tender', 'trepidation', 'distrust', 'familiarity', 'desperation']",[39]
147,shame,['cockiness'],"['pride', 'cocky_attitude', 'mischief', 'hostility', 'indifference', 'dissapointment', 'sexiness', 'proudness', 'discontent', 'charisma', 'cheekiness', 'jealously', 'sassiness', 'irritation', 'jealousy', 'persistence', 'shame', 'possessiveness', 'hopefulness', 'disappointment', 'flirtation', 'wariness', 'optimism', 'stubbornness', 'skepticism', 'bravado', 'incredulity', 'humor', 'good_looks', 'kindness', 'good_humor', 'idiocy', 'shyness', 'arrogance', 'condescension', 'cockiness', 'mischievousness', 'boldness', 'politeness', 'smugness', 'annoyance', 'slight_hint', 'impatience', 'insecurity', 'superiority', 'bitterness', 'protectiveness', 'harshness', 'mocking', 'aggressiveness', 'mockery', 'playfulness', 'tone', 'hotness', 'nonchalance', 'fakeness', 'confidence', 'eagerness', 'indignation', 'scorn', 'sincerity', 'seriousness', 'aggravation', 'masculinity', 'disdain', 'dislike', 'teasing', 'menace', 'cheerfulness', 'sass', 'snarky', 'enthusiasm', 'aggression', 'sarcasm', 'friendliness', 'sternness', 'meanness', 'attitude', 'malice', 'immaturity', 'amusement', 'bitchiness', 'attractiveness', 'sex_appeal', 'contempt', 'cheeriness', 'humour']",[2]
148,torment,['torment'],"['ignorance', 'separation', 'humanity', 'agonizing', 'injustice', 'longing', 'endured', 'guilt', 'captivity', 'final_moments', 'tragedy', 'revolt', 'physical_body', 'yearning', 'hunger', 'corruption', 'sufferings', 'helplessness', 'wickedness', 'insanity', 'hardships', 'destruction', 'sorrow', 'peril', 'loneliness', 'inevitable', 'neglect', 'imprisonment', 'own_death', 'blindness', 'physical_pain', 'desolation', 'misfortune', 'enduring', 'desires', 'vengeance', 'strife', 'struggles', 'betrayal', 'solitude', 'agony', 'whole_being', 'grief', 'turmoil', 'torture', 'torment', 'onslaught', 'humiliation', 'cruelty', 'greed', 'retribution', 'misery', 'own_pain', 'insecurity', 'affliction', 'such_pain', 'harsh_reality', 'selfishness', 'resistance', 'abandonment', 'heartbreak', 'bloodshed', 'subjected', 'very_thing', 'delusion', 'selfloathing', 'anguish', 'tormenting', 'desire', 'brutality', 'delirium', 'elation', 'horrors', 'emotional_pain', 'devastation', 'heartache', 'cowardice', 'bliss', 'despair', 'demise', 'hardship', 'isolation', 'withdrawal', 'hopelessness', 'wrath', 'reign', 'resentment', 'madness', 'terrors', 'bloodlust', 'suffering', 'pain', 'endure', 'salvation', 'unhappiness']",[0]
149,economics,['politics'],"['upbringing', 'merit', 'accomplishments', 'production', 'modern_world', 'individual', 'educated', 'merits', 'generally', 'inventions', 'other_countries', 'principles', 'involvement', 'programs', 'purposes', 'obligations', 'mechanics', 'scientific', 'gita', 'economy', 'native_americans', 'rituals', 'religions', 'learning', 'industry', 'contribute', 'everyday_life', 'beliefs', 'equality', 'relations', 'preaching', 'values', 'community', 'culture', 'morality', 'primarily', 'discussions', 'warfare', 'morals', 'propaganda', 'leadership', 'teachings', 'contributing', 'strategies', 'specialize', 'relating', 'dealings', 'debates', 'aspects', 'politics', 'trade', 'evolution', 'cultures', 'welfare', 'dictates', 'affairs', 'philosophy', 'governments', 'pertaining', 'discrimination', 'democracy', 'ideals', 'discipline', 'academics', 'conflicts', 'superiors', 'government', 'society', 'concepts', 'heritage', 'interests', 'origins', 'general', 'foreigners', 'namasmaran', 'basis', 'invariably', 'habits', 'adolescents', 'beneficial', 'prejudice', 'education', 'govern', 'educate', 'traditions', 'tactics', 'moreover', 'disputes', 'methods', 'conduct', 'political', 'conventions', 'concerning', 'etiquette', 'ethics', 'administration', 'islam', 'conducive', 'profession', 'benefited', 'upper_class', 'politicians', 'daily_life', 'religion', 'excellence', 'economics', 'association', 'other_races', 'achievements', 'actively', 'laws', 'christianity', 'mythology', 'behaviors', 'functions', 'importance', 'development', 'limitations', 'teaching', 'literature', 'participating', 'mindset', 'statistics', 'agriculture', 'policies', 'necessity']",[99]
150,anger,['condemnation'],"['cruelty', 'unrest', 'certain_degree', 'menace', 'newness', 'harbouring', 'empathy', 'reproach', 'expectation', 'cynicism', 'pessimism', 'indifference', 'perceiving', 'assertion', 'expectancy', 'peril', 'malevolence', 'abnormality', 'anger', 'ruthlessness', 'underlying', 'indications', 'ridicule', 'reverence', 'deceit', 'vexation', 'zeal', 'lunacy', 'deep_sense', 'truthfulness', 'fierceness', 'mockery', 'personified', 'instilled', 'complete_lack', 'mistrust', 'invoked', 'incited', 'skepticism', 'repulsion', 'disregard', 'stemmed', 'even_a_hint', 'scorn', 'civility', 'conveyed', 'evoke', 'human_emotion', 'animosity', 'imparted', 'strong_sense', 'dishonesty', 'brutality', 'detachment', 'condemnation', 'intrigue', 'condescension', 'rife', 'glorified', 'enmity', 'melancholy', 'declaration', 'oppression', 'wickedness', 'contradiction', 'distrust', 'unhappiness', 'treachery', 'apathy', 'incite']",[18]
151,politics,['ambassador'],"['pope', 'emissary', 'colonists', 'governor', 'appoint', 'ministers', 'squire', 'regiment', 'province', 'counsel', 'prime_minister', 'royal_family', 'order', 'sovereign', 'sultan', 'personal_guard', 'eagle', 'council', 'ambassador', 'informant', 'successor', 'elite', 'crown', 'chancellor', 'emperor', 'earl', 'priestess', 'magistrate', 'oceania', 'generals', 'church', 'president', 'commander', 'representative', 'empire', 'empress', 'founder', 'general', 'royal_guard', 'advisor', 'advisors', 'appointed', 'higher_ups', 'mayor', 'politics', 'new_king', 'senator', 'elders', 'fellowship', 'marines', 'monarch', 'senate', 'crete', 'brotherhood', 'lieutenant', 'assassination', 'embassy', 'evacuation', 'subordinate', 'legion', 'garrison', 'new_leader', 'establishment', 'knights', 'parliament', 'chief']",[76]
152,ship,['port'],"['mainland', 'military_base', 'pirate_ship', 'port', 'reserve', 'transport', 'galley', 'cavalry', 'settlement', 'boats', 'marsh', 'inland', 'troops', 'flagship', 'aboard', 'orbit', 'helicopter', 'docks', 'warships', 'city_hall', 'warship', 'convoy', 'airship', 'craft', 'encampment', 'outpost', 'bank', 'citadel', 'nearest_town', 'yacht', 'hq', 'lodge', 'submarine', 'facility', 'fortress', 'west', 'main_deck', 'ford', 'main_gate', 'shuttle', 'ferry', 'thames', 'sail', 'small_boat', 'squadron', 'oars', 'harbour', 'warehouse', 'north', 'docked', 'factory', 'hangar', 'lighthouse', 'bunker', 'wharf', 'aircraft', 'inn', 'wagons', 'cathedral', 'safe_zone', 'compound', 'banks', 'tower', 'harbor', 'vessel', 'fleet', 'pods', 'east', 'headquarters', 'marketplace', 'quarry', 'spaceship', 'capital_city', 'city', 'caravan', 'canyon', 'ships', 'barracks', 'shores', 'fishermen', 'ship']",[27]
153,clothing,['ruffled'],"['swished', 'loose_strands', 'dishevelled', 'tight_ponytail', 'perfect_quiff', 'light_brown_curls', 'straitening', 'braiding', 'messy_hair', 'combed', 'braided', 'caramel_hair', 'shaggy_hair', 'straighted', 'sweeped', 'mussed', 'bed_hair', 'styled', 'black_bangs', 'tousled', 'brown_locks', 'ruffling', 'brushed', 'tangled_mess', 'blue_streak', 'fringe', 'thick_brown_hair', 'sweaty_hair', 'thick_hair', 'curled_hair', 'u2019s_hair', 'chocolate_brown_hair', 'loose_ponytail', '_black_hair', 'bed_head', 'bleached_hair', 'frizzy', 'ruffled', 'brushing', 'fluff', 'gelled', 'messy_blonde_hair', 'ruffled_hair', 'sloppy_bun', 'neat_bun', 'few_strands', 'combing', 'golden_locks', 'fluffed', 'dark_locks', 'disheveled_hair', 'crimped', 'ruffle', 'usual_quiff', 'brown_waves', 'messy_braid', 'disheveled', 'straightened', 'tugged', 'fluffy_hair', 'messy', 'frizzed', 'petted', 'smoothing', 'ruffed', 'ponytail', 'flattened', 'quiffed', 'messy_brown_hair', 'french_braid', 'dark_curls', 'wild_hair', 'rumpled', 'curly_mop', 'smoothed', 'beautiful_curls', 'clothing', 'hair', 'tousled_hair', 'tousling', 'chestnut_hair', 'low_ponytail', 'shaggy', 'curly_locks', 'already_messy_hair', 'tuft', 'messed_up_hair', 'blond_locks', 'ruffles', 'damp_hair', 'fluffing', 'slicked', 'straitened', 'loose_bun', 'greased', 'short_hair', 'crazy_hair', 'jelled', 'straightend', 'golden_hair', 'bushed', 'tussled', 'stroked', 'little_curls', 'tight_pony_tail', 'long_ponytail', 'curly_mess', 'raven_hair', 'graying', 'loose_braid', 'plaited', 'wild_curls', 'messy_curls', '_dark_hair', 'tucking', 'long', 'straightening']",[126]
